gene	log2FC	padj	dataset
EML3	-0.574591109464299	0.477704860484241	NEW_GSE94335
SUPT20H	2.22055285138249	0.477704860484241	NEW_GSE94335
GIPR	0.767342787442151	0.477704860484241	NEW_GSE94335
BRD7	0.172948613028873	0.47775338864078	NEW_GSE94335
FAM96A	-0.193464108711681	0.47776577478173	NEW_GSE94335
CSPP1	0.165208392422609	0.477785639277153	NEW_GSE94335
DNMT1	1.16551316117827	0.477785639277153	NEW_GSE94335
PKNOX1	0.17221205016434	0.477826746849139	NEW_GSE94335
TMEM179B	-0.163352500850645	0.477826746849139	NEW_GSE94335
SCG5	0.439305151128754	0.477826746849139	NEW_GSE94335
TRIM22	1.38867235844563	0.477826746849139	NEW_GSE94335
USP51	-0.25876502174963	0.477826746849139	NEW_GSE94335
SNRNP70	0.276323413997588	0.477826746849139	NEW_GSE94335
FAM219B	-0.384310135639319	0.477902351264731	NEW_GSE94335
RB1	-1.41479859916358	0.478183416682337	NEW_GSE94335
ISY1	-0.204449682549589	0.478199358362165	NEW_GSE94335
SLC20A2	-0.596218789454665	0.478199358362165	NEW_GSE94335
PREPL	1.16068303331038	0.478384226461899	NEW_GSE94335
LTBP1	-2.11969435961889	0.478416889404099	NEW_GSE94335
CACUL1	-0.211626492587306	0.478425687724242	NEW_GSE94335
COL24A1	0.246232567435404	0.478430560437546	NEW_GSE94335
CHCHD3	-1.43021781106857	0.478430560437546	NEW_GSE94335
MATR3	0.32512791387554	0.478430560437546	NEW_GSE94335
POTEC	0.387050478481971	0.478447412471805	NEW_GSE94335
NA	1.04083898211205	0.478447412471805	NEW_GSE94335
CPNE1	-1.72421335205151	0.478493050084213	NEW_GSE94335
ACAT2	-0.193180614114235	0.478493050084213	NEW_GSE94335
ATP10D	-0.330268165025442	0.478493050084213	NEW_GSE94335
NA	-1.36143890841194	0.478493050084213	NEW_GSE94335
MAT2A	0.29672706484785	0.478601774860092	NEW_GSE94335
ENY2	-0.178095975625674	0.478625974181284	NEW_GSE94335
CDC123	-0.521733594614761	0.478830209721135	NEW_GSE94335
HEXA	-0.962140906018221	0.478830209721135	NEW_GSE94335
HNRNPUL1	-1.25609506904871	0.478830209721135	NEW_GSE94335
NFE2L2	-0.947136154312802	0.478909171685499	NEW_GSE94335
ZNF319	-0.272253590286815	0.479037772397171	NEW_GSE94335
RAPGEF6	1.17789782081854	0.479037772397171	NEW_GSE94335
NUP107	0.233767630371811	0.479037772397171	NEW_GSE94335
ITGA11	1.22982598809044	0.479037772397171	NEW_GSE94335
ROCK1	-0.804377737844719	0.479037772397171	NEW_GSE94335
MAPK10	0.461846404352445	0.479049431935766	NEW_GSE94335
DERA	2.35608384163608	0.47908889004633	NEW_GSE94335
ATE1	0.17048449481962	0.479105316921637	NEW_GSE94335
ATP11C	-0.168969752226884	0.479154119970138	NEW_GSE94335
ZNF559	0.5209951470914	0.479154119970138	NEW_GSE94335
DCAF8	0.195264172063179	0.479183611244868	NEW_GSE94335
MARK3	1.43612213046207	0.479221454787952	NEW_GSE94335
QKI	-0.194466506233578	0.479250611709731	NEW_GSE94335
CDC123	0.739065538936052	0.479279899118187	NEW_GSE94335
RCHY1	1.23620082043664	0.479371565543908	NEW_GSE94335
BTN3A1	0.852515416453211	0.479418335983333	NEW_GSE94335
PLCD1	-0.424800272651948	0.479499582092905	NEW_GSE94335
IL32	1.3181720731407	0.479631036156546	NEW_GSE94335
TMBIM6	0.434967145695767	0.479673579666904	NEW_GSE94335
ANKZF1	-1.10483901023314	0.479673579666904	NEW_GSE94335
AHR	0.214565052096873	0.479673579666904	NEW_GSE94335
STX4	-0.173829993187082	0.479682606987665	NEW_GSE94335
ZNF69	-0.341711357853149	0.479682606987665	NEW_GSE94335
NENF	-0.155414272693135	0.479740603353484	NEW_GSE94335
STK11	0.230233998126421	0.479849064538654	NEW_GSE94335
NA	0.657067271782871	0.479849064538654	NEW_GSE94335
SEMA3F	0.292844656844184	0.480057828237583	NEW_GSE94335
SP100	0.23568064409114	0.480122635518794	NEW_GSE94335
ACTR3	0.399266488864177	0.480122635518794	NEW_GSE94335
ADD1	-0.249993779170295	0.4804145234684	NEW_GSE94335
MBNL3	-0.391546753395478	0.480447324548835	NEW_GSE94335
SCN5A	1.70586552188312	0.480503738458598	NEW_GSE94335
NA	-1.15043961559385	0.480503738458598	NEW_GSE94335
PCNX	0.144276121993849	0.480585897197386	NEW_GSE94335
PI16	1.65510261906485	0.480585897197386	NEW_GSE94335
GPBP1	0.199929967304173	0.480585897197386	NEW_GSE94335
ZFP28	-0.274580840884174	0.480585897197386	NEW_GSE94335
MYL6	0.193110619680429	0.480657688608441	NEW_GSE94335
MBIP	0.183323728242115	0.480659583241	NEW_GSE94335
APCDD1	-2.10896776075521	0.480711260852539	NEW_GSE94335
FTH1	-0.28772830853919	0.480711260852539	NEW_GSE94335
TPRN	-0.380216021138949	0.480729941974937	NEW_GSE94335
TMTC1	-0.146263735744864	0.480938670590095	NEW_GSE94335
POMT1	-0.737628518834965	0.480943204741172	NEW_GSE94335
EFCAB2	-1.17758860976166	0.481016548429884	NEW_GSE94335
UNC119	0.363225075658557	0.481141939870901	NEW_GSE94335
PRKAR1A	0.640954683209384	0.481197031953834	NEW_GSE94335
NAP1L4	0.531990199982199	0.481251758064691	NEW_GSE94335
WDR41	1.099174280148	0.481354992071899	NEW_GSE94335
ZNF438	-1.19738213244884	0.481383286923593	NEW_GSE94335
RNF103-CHMP3	-1.00526057650115	0.481383286923593	NEW_GSE94335
LRRFIP1	2.04031069544726	0.481510708879584	NEW_GSE94335
MMS19	-1.28482048832926	0.481510708879584	NEW_GSE94335
NELFCD	1.15519377486566	0.481510708879584	NEW_GSE94335
PTGDS	0.424811239321986	0.481674014905129	NEW_GSE94335
TDG	0.181214452919681	0.481722710484336	NEW_GSE94335
HUWE1	-0.278621291937478	0.48192716590395	NEW_GSE94335
ADRBK1	0.84987796816836	0.482010112717932	NEW_GSE94335
SLC35G1	0.194580831523144	0.482025349164568	NEW_GSE94335
RAB11B	-0.711057967498996	0.482025349164568	NEW_GSE94335
GPR133	-0.516968548170905	0.482139421930341	NEW_GSE94335
GLB1L	1.0369786915318	0.482177163604168	NEW_GSE94335
DHCR7	1.73520463719809	0.48224264979023	NEW_GSE94335
FBXO32	-0.394912988154163	0.482299304981724	NEW_GSE94335
SMAGP	-0.274243966277628	0.482299304981724	NEW_GSE94335
MEST	1.65918077409118	0.482299304981724	NEW_GSE94335
IPP	-0.98519520621549	0.482386292501192	NEW_GSE94335
MAPT	-1.21177341208951	0.482386292501192	NEW_GSE94335
THAP2	-0.62164505435653	0.482386292501192	NEW_GSE94335
SLC22A17	0.615670921180649	0.482386292501192	NEW_GSE94335
NA	-1.21177341208951	0.482386292501192	NEW_GSE94335
ZMAT4	-0.662492076492588	0.482649995812347	NEW_GSE94335
GOLT1B	-1.23268059304694	0.482649995812347	NEW_GSE94335
GPR75-ASB3	0.212903860712972	0.482838756153626	NEW_GSE94335
ELN	-0.722034259297097	0.48290812623863	NEW_GSE94335
ZNF202	-0.25769426217161	0.483039681998633	NEW_GSE94335
DDX60L	0.210675668153744	0.483060274310104	NEW_GSE94335
NUP133	-0.146131985343289	0.483060274310104	NEW_GSE94335
C1orf85	-1.11993809899887	0.483060274310104	NEW_GSE94335
APOBEC3C	1.12223692188609	0.483060274310104	NEW_GSE94335
B9D1	0.660433224345013	0.483060274310104	NEW_GSE94335
PFN2	0.589673015193782	0.483060274310104	NEW_GSE94335
INTS4	-0.170127940442778	0.483060274310104	NEW_GSE94335
ACSS3	-1.03253978936214	0.483060274310104	NEW_GSE94335
FNBP1P1	-0.45078521185839	0.483060274310104	NEW_GSE94335
RP11-705C15.2	-0.245076550597378	0.483060274310104	NEW_GSE94335
TVP23B	0.177763905876129	0.483060274310104	NEW_GSE94335
ZNF226	1.2721367949688	0.483060274310104	NEW_GSE94335
KHSRP	0.51595661826508	0.483060274310104	NEW_GSE94335
NFXL1	-1.55689446953249	0.483089638246449	NEW_GSE94335
FBXL7	-0.312525187900313	0.483089638246449	NEW_GSE94335
MAPK12	-1.01144848019233	0.483089688820418	NEW_GSE94335
NIPAL3	-0.142503562154506	0.48311327495783	NEW_GSE94335
TRIM37	0.152053708146704	0.48311327495783	NEW_GSE94335
ZNF776	0.17810285916017	0.48311327495783	NEW_GSE94335
RALB	-0.38137233023502	0.48311327495783	NEW_GSE94335
SEC22A	0.997417838801761	0.48311327495783	NEW_GSE94335
MTMR12	-0.626174810471736	0.48311327495783	NEW_GSE94335
RP11-137N23.1	-0.939977996873585	0.48311327495783	NEW_GSE94335
TRPM4	-0.474769243333687	0.48311327495783	NEW_GSE94335
UBE2D3	0.940825253057491	0.483182695509575	NEW_GSE94335
NA	0.719322212536264	0.483209333633525	NEW_GSE94335
ITGA2B	-0.895115427755226	0.483250714598696	NEW_GSE94335
HECTD4	-0.222161076504038	0.483250714598696	NEW_GSE94335
PLXNC1	1.37475289785733	0.483250714598696	NEW_GSE94335
PDHA1	-0.403281230490449	0.483252471585802	NEW_GSE94335
LPAR6	-0.636739810062393	0.483334719180009	NEW_GSE94335
MFAP4	0.668443277237901	0.483334719180009	NEW_GSE94335
REEP5	-0.144574392531592	0.483386694392829	NEW_GSE94335
METTL6	-0.945024603565165	0.483386694392829	NEW_GSE94335
ANKRD34A	0.298176873282114	0.483386694392829	NEW_GSE94335
CRCP	-0.430860490738537	0.483413044234408	NEW_GSE94335
COL4A5	0.815130649126142	0.483602781125478	NEW_GSE94335
GREM1	4.03200820767355	0.483674364670342	NEW_GSE94335
YAE1D1	0.208767670826011	0.483986200786452	NEW_GSE94335
TMEM219	-0.265930506459731	0.48406262035329	NEW_GSE94335
ZNF248	1.12745295059654	0.48406262035329	NEW_GSE94335
FHL1	-0.495021043799021	0.48406262035329	NEW_GSE94335
BRCA1	1.36139696186905	0.48406262035329	NEW_GSE94335
PTCD3	0.350337825771435	0.48406262035329	NEW_GSE94335
SLC25A36	0.694122205578899	0.48406262035329	NEW_GSE94335
CSTF3	-0.257477440466314	0.48406262035329	NEW_GSE94335
ETHE1	0.957696689643602	0.48406262035329	NEW_GSE94335
NONO	1.54146918465802	0.48418719916232	NEW_GSE94335
TMPO	0.668949629426155	0.484204766609366	NEW_GSE94335
SRRM2	-0.309571786828886	0.484204766609366	NEW_GSE94335
SAMD3	0.705216888400555	0.484247222351884	NEW_GSE94335
DIAPH2	1.03847690433611	0.484300491821016	NEW_GSE94335
H2AFY	0.325633726566885	0.484300868126325	NEW_GSE94335
CTBS	0.209476268759253	0.484348931270445	NEW_GSE94335
CCDC66	-1.40862299502909	0.484348931270445	NEW_GSE94335
LONP1	-1.61658511108404	0.484348931270445	NEW_GSE94335
NA	1.16721375312598	0.484348931270445	NEW_GSE94335
ITGB1	-0.217608119670839	0.484465764868184	NEW_GSE94335
DIS3L2	0.426772590444475	0.484474062431303	NEW_GSE94335
OBSL1	-0.447605531417467	0.484670824650706	NEW_GSE94335
PNN	0.153043507430305	0.4847326104372	NEW_GSE94335
HAT1	0.16049480773311	0.4847326104372	NEW_GSE94335
GEMIN8	-0.357301826258382	0.484787139481556	NEW_GSE94335
DDX23	1.35272696414391	0.484787139481556	NEW_GSE94335
ST13	0.150899294164138	0.484850431175142	NEW_GSE94335
CDKN2AIP	-1.37912458799542	0.484850431175142	NEW_GSE94335
NA	0.152463972397867	0.484850431175142	NEW_GSE94335
AC125232.1	0.195121301241287	0.484903521260621	NEW_GSE94335
DLC1	0.770385723216236	0.484972625218068	NEW_GSE94335
EXD2	-0.309567176435865	0.484995724336501	NEW_GSE94335
FAM127B	-0.367268408522934	0.484996072706242	NEW_GSE94335
KALRN	0.718870395104261	0.485115402183049	NEW_GSE94335
ZNF598	1.56979603385657	0.485115402183049	NEW_GSE94335
GSK3A	-0.250898310318925	0.485155320209526	NEW_GSE94335
GIGYF2	0.166791785591968	0.485155320209526	NEW_GSE94335
RUNX1	0.770667544493697	0.485155320209526	NEW_GSE94335
NA	-0.184648316388201	0.485155320209526	NEW_GSE94335
NA	-0.247876592144864	0.485174770127021	NEW_GSE94335
RTN2	-0.934191505634423	0.485214138365935	NEW_GSE94335
FOXJ3	0.312184142452188	0.485214138365935	NEW_GSE94335
CCDC74B	1.09056616824722	0.485226255554189	NEW_GSE94335
CD44	1.29521435188259	0.485288419594519	NEW_GSE94335
ARHGAP35	0.153844140305155	0.485555133865621	NEW_GSE94335
PCBP3	-0.7036051041226	0.485577088184019	NEW_GSE94335
CYB5R2	-0.841589856929003	0.485818523525731	NEW_GSE94335
ACAD10	0.455923544807699	0.48583619803492	NEW_GSE94335
AZI2	-0.250062008776346	0.48583619803492	NEW_GSE94335
RDH14	0.213132761340786	0.48583619803492	NEW_GSE94335
CD63	0.425766255017815	0.48583619803492	NEW_GSE94335
NARG2	0.718448923400879	0.48583619803492	NEW_GSE94335
ANXA1	-0.470019438597901	0.485891783755775	NEW_GSE94335
RDH5	0.584269611116037	0.485912610090278	NEW_GSE94335
LIPA	-0.995545589300342	0.485912610090278	NEW_GSE94335
CD46	0.379357170045673	0.485912610090278	NEW_GSE94335
PINK1	-0.153341081784999	0.485912610090278	NEW_GSE94335
STARD10	1.52808729865225	0.485912610090278	NEW_GSE94335
NAGLU	-0.279638390775762	0.486091696525827	NEW_GSE94335
RAD51D	1.38519041047767	0.486091696525827	NEW_GSE94335
NA	-0.267311547334982	0.486175566663374	NEW_GSE94335
ZFAND2B	0.584842598063784	0.486191191683824	NEW_GSE94335
CD276	-0.148148886794679	0.486263006235119	NEW_GSE94335
NES	0.206315312962434	0.486266277697828	NEW_GSE94335
TNPO1	0.149032342148762	0.486275837193594	NEW_GSE94335
SUZ12	0.152520505973651	0.486364709967775	NEW_GSE94335
TCEA1	0.366146084356232	0.486364709967775	NEW_GSE94335
GAS7	0.495322534826417	0.486364709967775	NEW_GSE94335
NTN4	-0.802020559171138	0.486364709967775	NEW_GSE94335
FXYD1	-0.277915484468505	0.486364709967775	NEW_GSE94335
CEP41	0.746391913091717	0.486370432237775	NEW_GSE94335
WDR37	-1.21593269212238	0.486667516675266	NEW_GSE94335
STAT5B	-0.143508633359206	0.486682565937162	NEW_GSE94335
CLDN18	-1.18685981812358	0.486685369893275	NEW_GSE94335
DDO	0.956001262334804	0.486685369893275	NEW_GSE94335
TCEA2	-0.468785689258271	0.486685369893275	NEW_GSE94335
DNPEP	-0.704441406462097	0.486685369893275	NEW_GSE94335
YWHAE	-0.298220296423072	0.486685369893275	NEW_GSE94335
HOMEZ	-0.348638701276447	0.486685369893275	NEW_GSE94335
NA	-0.298220296423072	0.486685369893275	NEW_GSE94335
NAV1	0.142219662667046	0.48671935500996	NEW_GSE94335
COL9A2	0.401991845308259	0.48671935500996	NEW_GSE94335
URAHP	-0.897355244239583	0.48671935500996	NEW_GSE94335
C17orf105	-0.789707587502407	0.48671935500996	NEW_GSE94335
CENPJ	-0.256158555953354	0.486760376596985	NEW_GSE94335
DEK	0.317221401883445	0.486864560412926	NEW_GSE94335
IVD	1.18472925703004	0.48694461368074	NEW_GSE94335
SUMO1	0.143138323792921	0.487006183319182	NEW_GSE94335
BTBD3	1.23569482852876	0.487006183319182	NEW_GSE94335
ENPP4	0.286173293125406	0.4871089032326	NEW_GSE94335
SRI	-0.157213277969484	0.4871089032326	NEW_GSE94335
RARRES2	0.967828428769729	0.4871089032326	NEW_GSE94335
PIN1	-1.31509940763974	0.4871089032326	NEW_GSE94335
SH3GLB2	0.694572106607902	0.487144170613498	NEW_GSE94335
IDE	1.37950673768639	0.487297324646909	NEW_GSE94335
SMC6	-1.4278288804351	0.487305619761431	NEW_GSE94335
YPEL4	0.295758231614861	0.487459255924784	NEW_GSE94335
TMEM135	0.196477456276458	0.487459255924784	NEW_GSE94335
FAHD2A	-0.924235331818541	0.487459255924784	NEW_GSE94335
CCNL1	0.748556081851763	0.487459255924784	NEW_GSE94335
PPP6R3	1.14825937023882	0.487459255924784	NEW_GSE94335
VPS53	0.570647955518178	0.487596923617604	NEW_GSE94335
RHNO1	0.177815783320622	0.487596923617604	NEW_GSE94335
C5orf45	-0.571100013394879	0.487596923617604	NEW_GSE94335
EIF5	2.03667981703006	0.487626910116367	NEW_GSE94335
HOMER1	0.212616403426811	0.4877019606618	NEW_GSE94335
C17orf62	1.05036289465593	0.4877019606618	NEW_GSE94335
KDM1A	0.183091517223951	0.487749779263959	NEW_GSE94335
LRRN1	0.618943384551534	0.48781494744432	NEW_GSE94335
ITGB1BP2	0.881578909207744	0.487838133916988	NEW_GSE94335
IKBKB	-1.61139453480485	0.487838133916988	NEW_GSE94335
FIP1L1	0.798832400278035	0.487891974174801	NEW_GSE94335
PSTPIP2	0.205204094435179	0.487891974174801	NEW_GSE94335
RAB3GAP1	0.145483660245646	0.487924975796997	NEW_GSE94335
C1orf123	0.864756339542974	0.487924975796997	NEW_GSE94335
RNF38	-1.59627059201589	0.48794353237974	NEW_GSE94335
HCFC2	0.151542969973449	0.488008174333747	NEW_GSE94335
HERC4	-0.180340727412746	0.488107223111259	NEW_GSE94335
DNAL1	1.20154844902211	0.488162257413227	NEW_GSE94335
PRDM6	0.150746113219569	0.488162257413227	NEW_GSE94335
ARVCF	0.61890538070861	0.488162257413227	NEW_GSE94335
TAGLN2	0.84902039773986	0.488162257413227	NEW_GSE94335
ZNF248	1.01710661840277	0.488162257413227	NEW_GSE94335
APC	-0.747142439969016	0.488162257413227	NEW_GSE94335
GLRB	0.765920806226901	0.488162257413227	NEW_GSE94335
TRIO	0.170903590732017	0.488162257413227	NEW_GSE94335
FYN	-1.36302161809097	0.488162257413227	NEW_GSE94335
SLC25A45	-0.965222416550067	0.488162257413227	NEW_GSE94335
EIF3G	-0.59121347953217	0.488162257413227	NEW_GSE94335
BRSK1	0.916783426410881	0.488162257413227	NEW_GSE94335
NAPA	-0.601528764986156	0.488162257413227	NEW_GSE94335
NA	-0.1791428085714	0.488162257413227	NEW_GSE94335
ANKS6	0.158211712688526	0.488271132944099	NEW_GSE94335
TLK1	0.251744176959584	0.48827989491873	NEW_GSE94335
EIF2B5	0.974170228309666	0.488292925997562	NEW_GSE94335
NTF3	0.384864264765096	0.48835964748186	NEW_GSE94335
PTPN13	-0.193151174354046	0.488387488372111	NEW_GSE94335
DCLK2	0.53695891758135	0.488387488372111	NEW_GSE94335
USP39	-0.510905074980872	0.488427124437937	NEW_GSE94335
INVS	0.186365225540462	0.488435456238658	NEW_GSE94335
C3orf62	-0.2054841540715	0.488435456238658	NEW_GSE94335
MIPEP	0.178111838519921	0.488435456238658	NEW_GSE94335
GRB10	-0.631159892258599	0.488435456238658	NEW_GSE94335
MRAS	0.747026599565587	0.488435456238658	NEW_GSE94335
ALG11	0.175294763281544	0.488435456238658	NEW_GSE94335
MYL12A	-0.436538021716425	0.488435456238658	NEW_GSE94335
MYL12A	-0.436538021716425	0.488435456238658	NEW_GSE94335
ANKRD29	0.442584424200913	0.488435456238658	NEW_GSE94335
RBMXL1	-0.942590713618028	0.488444099333262	NEW_GSE94335
SUPT20H	0.370345777449686	0.488444099333262	NEW_GSE94335
IL32	0.964749850085109	0.488521343276721	NEW_GSE94335
NA	-0.286724994831068	0.488551572462322	NEW_GSE94335
WDR43	-1.35656036192803	0.488837508406336	NEW_GSE94335
ZNF33A	-0.356131749608191	0.488851574909004	NEW_GSE94335
MPHOSPH6	-1.11930046743399	0.488851574909004	NEW_GSE94335
SRSF1	-2.46170751008311	0.488906476987955	NEW_GSE94335
LTBP4	0.744827096902404	0.488906476987955	NEW_GSE94335
LUC7L2	-0.354945714424759	0.488945170496632	NEW_GSE94335
HEBP1	-0.142709874735133	0.489030201648953	NEW_GSE94335
PYROXD1	-0.168128116779067	0.489030201648953	NEW_GSE94335
ACAA2	-0.182085463741219	0.489030201648953	NEW_GSE94335
SFI1	-0.363551660520571	0.489030201648953	NEW_GSE94335
BBS2	-0.453927269436283	0.489030201648953	NEW_GSE94335
SSBP4	-0.923275307153351	0.489030201648953	NEW_GSE94335
NDUFA4	-0.883422181416775	0.489054004712642	NEW_GSE94335
ZNF263	0.500250725759858	0.48913751667494	NEW_GSE94335
BOD1	0.436515158446274	0.489155206471587	NEW_GSE94335
NA	0.775744475656483	0.489155206471587	NEW_GSE94335
ABHD2	1.49824430260209	0.489198023434205	NEW_GSE94335
PRMT2	0.286100911506311	0.489326049065725	NEW_GSE94335
METTL13	0.820020663036039	0.489467243352946	NEW_GSE94335
ZHX3	-1.42007542176799	0.489467243352946	NEW_GSE94335
ZRANB3	0.872075617691508	0.489483725216657	NEW_GSE94335
PPIL6	-0.665185508700929	0.48958271856183	NEW_GSE94335
HOMER3	-0.520130859560253	0.48958271856183	NEW_GSE94335
CARD8	1.77364392344598	0.489602597464137	NEW_GSE94335
C11orf49	0.763244592907536	0.489602597464137	NEW_GSE94335
CDK10	-0.9117114622233	0.489602597464137	NEW_GSE94335
SV2A	0.164041448452129	0.489603104580201	NEW_GSE94335
FAM129B	-0.709435222776965	0.489603104580201	NEW_GSE94335
DDX59	0.993111168439764	0.489603104580201	NEW_GSE94335
NOC3L	0.63930530660127	0.489603104580201	NEW_GSE94335
NF1	0.351113697969974	0.489603104580201	NEW_GSE94335
ACAD9	0.880615302964717	0.489603104580201	NEW_GSE94335
MICU1	0.741277339475477	0.489603104580201	NEW_GSE94335
MICAL3	0.785992648998361	0.489631871553172	NEW_GSE94335
APEX1	1.34216732734091	0.489631871553172	NEW_GSE94335
KTN1	-0.147759280297114	0.489645587795111	NEW_GSE94335
TBCK	0.347973686899056	0.489645587795111	NEW_GSE94335
PARPBP	0.424151457364438	0.489841826694439	NEW_GSE94335
UBR3	1.62516131729904	0.489841826694439	NEW_GSE94335
UBE2N	0.206579651841556	0.489991084514424	NEW_GSE94335
P4HB	0.224746322032513	0.489991084514424	NEW_GSE94335
IPO5	0.144664343364602	0.490016588721078	NEW_GSE94335
VPS35	-1.9129614095493	0.490016588721078	NEW_GSE94335
DNTTIP1	0.178115312482844	0.490036571986085	NEW_GSE94335
RAG1	-0.274530544787176	0.490344431388953	NEW_GSE94335
ACSF3	-1.50728055515189	0.490393838439811	NEW_GSE94335
NUCB2	0.440030035852882	0.490427555701032	NEW_GSE94335
UTP6	-1.21709901940832	0.490459190601275	NEW_GSE94335
APOL2	-1.22346388840095	0.490672905474755	NEW_GSE94335
PRKAG2	-0.949926371312668	0.490701729376283	NEW_GSE94335
ERAP1	0.669670293798465	0.49071593847286	NEW_GSE94335
KIF15	-1.50164281406507	0.490726048751386	NEW_GSE94335
NAGK	-0.417982993359231	0.490726048751386	NEW_GSE94335
LAMB1	-0.400051511446451	0.490726048751386	NEW_GSE94335
PDGFRB	0.793580729100795	0.490726048751386	NEW_GSE94335
NA	-1.50164281406507	0.490726048751386	NEW_GSE94335
UBAP2L	-0.538112453731718	0.491067861329975	NEW_GSE94335
MEF2C	0.699279978524195	0.491109723188977	NEW_GSE94335
ZNF207	0.191285716767685	0.491142987650539	NEW_GSE94335
VAMP4	0.489334622181956	0.491206610797211	NEW_GSE94335
CACUL1	-0.950788682317706	0.491214225131201	NEW_GSE94335
STXBP2	-1.17535404957321	0.491225511079471	NEW_GSE94335
GTF2IRD2	-0.19169706541165	0.491279488928286	NEW_GSE94335
ZZZ3	0.393633792697158	0.491385054338577	NEW_GSE94335
MOXD1	0.385217384865423	0.491449021235391	NEW_GSE94335
ATP5G3	-0.151963330862391	0.491480806060905	NEW_GSE94335
RAP1A	-0.171909322375207	0.491485053181837	NEW_GSE94335
